month,is_monsoon,rainfall_7day_mm,river_level_m,temperature_c,soil_moisture_pct,flood_risk_score,drought_risk_score
7,1,96.3,4.38,29.5,37.6,77.5,39.2
5,0,103.6,2.99,29.2,50.8,70.8,48.2
10,0,39.0,2.7,28.0,29.7,49.9,42.0
10,0,47.7,1.98,22.6,40.1,26.0,44.3
3,0,50.6,1.97,27.7,34.3,25.7,41.6
10,0,67.5,2.61,27.5,35.8,51.0,49.4
3,0,80.7,3.71,27.9,50.6,80.1,28.7
5,0,86.0,3.35,28.4,37.9,47.3,41.2
1,0,14.9,1.74,23.7,31.7,23.9,49.7
5,0,26.1,1.16,28.0,28.2,0.0,50.3
12,0,23.0,1.27,20.1,37.6,11.6,38.0
6,1,175.9,5.45,33.9,48.8,100.0,29.0
9,1,269.5,8.87,36.6,55.5,100.0,19.9
2,0,7.2,1.96,22.3,31.1,22.3,22.2
8,1,56.6,3.32,31.5,36.3,47.8,49.9
5,0,68.9,2.54,28.1,43.0,43.3,48.7
9,1,279.8,7.8,31.6,66.8,100.0,3.7
12,0,16.8,1.3,20.0,36.8,10.0,40.1
7,1,164.6,6.27,36.4,43.8,100.0,42.4
2,0,5.4,1.44,18.1,33.8,11.7,46.0
6,1,315.3,10.26,33.9,65.6,100.0,0.8
2,0,3.7,2.32,19.7,27.0,27.8,35.8
6,1,124.1,5.97,27.3,43.3,100.0,35.2
1,0,21.3,2.33,19.5,42.1,30.5,34.9
8,1,37.1,3.19,29.6,29.7,47.4,61.1
4,0,112.1,4.1,28.4,42.3,74.2,30.1
3,0,90.6,3.1,27.2,40.0,54.6,37.8
1,0,24.9,2.98,17.4,46.0,54.2,30.8
11,0,21.1,2.17,23.7,29.6,27.9,49.2
11,0,13.2,1.92,22.7,35.2,11.5,28.8
10,0,34.9,2.27,31.0,30.1,42.2,54.0
1,0,13.5,2.81,20.6,35.9,45.1,30.0
5,0,37.8,1.4,26.9,35.4,8.9,39.9
12,0,20.3,3.01,21.8,35.9,43.5,20.0
7,1,242.1,7.43,29.6,66.6,100.0,14.4
2,0,31.2,1.28,20.3,38.3,23.0,23.4
2,0,19.1,1.43,19.6,45.9,17.3,18.8
4,0,100.5,2.52,23.3,46.6,52.4,5.3
12,0,11.7,2.13,20.3,27.0,25.4,48.2
3,0,54.2,1.96,25.9,40.6,22.2,36.9
11,0,20.2,2.01,19.4,39.5,40.4,26.4
9,1,150.2,6.39,31.9,47.2,100.0,29.5
12,0,18.0,1.46,23.2,32.9,11.3,47.2
10,0,35.0,2.04,24.9,24.8,30.0,45.5
4,0,40.9,1.54,26.2,25.5,28.3,34.9
10,0,91.0,3.09,25.1,51.8,63.4,12.1
3,0,99.3,5.03,24.9,42.0,100.0,17.0
4,0,37.5,2.72,25.5,40.0,68.2,41.9
3,0,92.1,3.18,26.5,34.6,59.6,44.9
2,0,9.1,1.32,21.5,29.0,7.7,54.5
2,0,15.2,1.78,20.8,39.0,16.3,20.3
3,0,116.8,3.91,24.4,47.5,63.2,25.0
2,0,23.9,1.73,23.2,37.7,34.3,33.4
5,0,96.3,3.74,29.4,40.9,70.1,62.1
1,0,36.0,1.65,17.7,40.2,32.4,33.8
1,0,7.3,1.07,23.1,29.2,16.3,60.0
12,0,4.2,1.81,20.8,28.0,11.5,49.2
2,0,7.1,0.94,19.6,42.4,1.2,32.7
1,0,12.2,2.18,20.9,43.0,45.9,28.1
1,0,0.0,1.49,19.9,28.9,13.5,36.1
2,0,12.7,0.66,21.4,29.3,0.0,35.4
7,1,138.1,5.53,31.5,43.8,100.0,40.0
10,0,95.9,2.41,26.2,45.2,48.7,41.2
9,1,207.1,7.26,25.9,59.4,100.0,0.0
7,1,133.7,5.23,32.3,46.7,100.0,29.8
2,0,21.5,3.04,19.1,37.7,49.0,17.6
10,0,93.9,4.02,28.9,40.4,90.1,40.5
1,0,6.5,0.99,21.2,46.1,21.6,40.4
8,1,142.0,4.33,30.1,44.6,94.3,41.2
5,0,0.0,1.05,29.6,34.6,29.7,69.1
11,0,3.0,0.83,20.5,41.3,3.7,36.3
4,0,45.5,3.51,27.4,37.4,68.5,45.2
8,1,185.7,6.41,30.7,43.7,100.0,36.5
6,1,107.2,5.4,35.2,38.1,100.0,43.0
7,1,140.5,5.34,29.2,45.1,100.0,25.3
12,0,1.5,1.42,19.2,35.0,18.3,48.4
9,1,193.2,6.54,27.9,51.3,100.0,5.1
5,0,84.0,3.84,28.8,43.3,81.0,37.4
6,1,211.0,7.11,29.5,62.9,100.0,11.5
9,1,181.0,5.68,29.8,59.1,100.0,14.9
5,0,19.1,2.86,25.7,30.4,43.6,58.8
3,0,49.5,2.32,27.2,30.4,29.1,60.4
6,1,148.6,5.4,27.9,51.8,100.0,23.8
1,0,10.6,0.01,14.4,48.9,1.0,24.2
3,0,72.5,3.33,28.1,38.7,59.7,33.7
6,1,289.8,8.56,25.7,75.2,100.0,0.0
10,0,96.8,3.5,29.1,40.0,80.5,58.0
10,0,37.4,2.01,30.9,28.4,30.4,75.2
4,0,92.4,3.0,26.6,45.9,64.7,19.5
6,1,229.3,7.06,34.2,56.5,100.0,18.5
2,0,6.1,1.9,19.9,37.0,22.3,35.3
10,0,98.0,3.84,31.0,42.4,66.8,44.3
3,0,64.7,2.66,25.9,40.8,44.5,46.0
10,0,23.5,2.54,21.1,39.4,38.5,47.2
11,0,20.0,1.85,19.8,32.9,11.5,35.0
9,1,196.7,6.33,35.3,46.7,100.0,41.6
4,0,62.5,2.87,28.3,36.5,58.9,49.8
12,0,14.6,0.98,18.7,37.1,9.1,30.0
9,1,124.6,5.33,31.8,40.6,84.4,26.5
8,1,227.0,6.31,33.4,58.5,100.0,23.9
11,0,14.5,1.17,19.8,40.9,2.5,34.8
11,0,16.8,0.63,26.6,37.2,0.0,50.2
1,0,18.9,1.77,18.7,44.9,37.8,16.2
11,0,2.3,2.51,22.5,25.8,12.5,64.0
10,0,40.5,2.24,28.9,27.1,27.0,56.9
3,0,0.0,1.89,25.3,28.4,27.7,43.8
4,0,88.6,4.68,25.9,42.9,83.5,20.5
10,0,30.0,2.34,29.5,29.7,28.1,62.3
3,0,74.4,2.53,27.4,36.5,62.7,46.3
6,1,208.6,6.49,31.8,54.3,100.0,14.3
9,1,226.4,7.23,26.9,64.8,100.0,0.8
8,1,87.3,4.07,32.6,30.3,78.6,60.0
11,0,14.3,1.45,20.7,47.3,21.5,28.7
2,0,33.4,2.76,19.8,39.2,54.9,22.8
4,0,126.6,4.65,27.9,51.9,100.0,30.9
12,0,25.9,1.03,19.0,35.8,0.0,36.7
7,1,206.0,6.33,29.5,60.2,100.0,13.7
3,0,36.8,1.96,26.4,34.9,29.5,38.6
4,0,93.7,3.73,25.8,47.7,70.6,16.0
5,0,64.8,3.48,32.5,32.8,69.0,56.6
7,1,223.2,8.78,33.3,64.6,100.0,19.2
4,0,49.1,2.2,24.6,30.2,50.4,51.1
8,1,166.7,5.78,36.1,50.9,100.0,40.7
6,1,192.6,6.91,29.9,55.6,100.0,11.6
8,1,199.0,6.27,31.1,49.9,100.0,14.4
2,0,20.4,1.82,22.2,45.0,20.9,31.4
8,1,135.4,5.16,26.1,58.7,100.0,13.1
12,0,0.2,0.0,19.4,24.1,0.0,51.8
2,0,32.9,2.23,18.6,41.0,27.9,20.6
4,0,152.1,4.43,27.5,54.3,90.1,13.7
9,1,214.5,7.75,31.9,58.8,100.0,30.5
8,1,78.1,4.26,30.8,44.6,100.0,54.4
9,1,120.5,4.36,30.7,50.1,89.0,24.5
7,1,219.2,6.93,33.7,57.3,100.0,30.0
9,1,283.3,7.11,31.8,78.5,100.0,0.0
8,1,86.6,3.71,31.1,42.8,78.9,39.2
1,0,13.6,2.15,20.4,34.0,15.2,33.6
10,0,76.5,2.88,31.6,33.4,44.5,51.2
6,1,246.6,8.18,31.4,68.1,100.0,6.7
1,0,11.2,0.54,18.7,32.7,1.5,34.6
5,0,18.4,1.72,22.2,32.9,15.8,45.2
6,1,227.8,6.97,27.4,61.0,100.0,0.0
2,0,27.4,2.62,18.8,40.8,45.8,28.9
12,0,14.1,2.19,19.7,35.4,24.9,34.4
3,0,83.4,3.55,25.6,35.4,74.1,25.1
4,0,54.3,3.51,27.9,41.7,59.1,45.1
6,1,114.9,4.78,29.6,41.5,89.9,36.7
10,0,103.9,4.38,24.7,55.9,96.5,11.1
9,1,209.8,6.27,32.5,57.0,100.0,14.0
10,0,86.2,2.58,30.4,44.9,57.2,36.6
3,0,119.6,4.34,24.2,51.7,84.4,14.4
11,0,3.4,0.67,20.6,40.6,0.0,47.7
10,0,51.8,2.88,22.2,42.8,66.4,45.1
6,1,192.2,6.6,27.3,58.1,100.0,0.0
7,1,136.5,6.07,29.5,52.3,100.0,29.0
1,0,23.6,1.94,22.8,47.7,32.8,38.1
10,0,63.8,2.81,25.1,38.2,53.3,34.3
12,0,4.1,1.89,18.0,40.2,22.7,35.4
6,1,185.1,6.0,31.1,52.9,100.0,34.1
7,1,193.1,6.14,31.1,56.6,100.0,6.0
6,1,252.0,8.02,29.0,64.8,100.0,0.0
1,0,19.3,1.87,25.0,22.1,18.3,69.4
8,1,215.5,6.77,30.3,57.1,100.0,1.8
9,1,204.7,6.74,31.3,60.7,100.0,11.9
12,0,12.9,2.72,19.0,32.9,47.0,30.4
12,0,7.1,1.38,21.1,38.8,25.0,43.8
6,1,202.2,6.46,34.1,54.0,100.0,33.6
12,0,11.3,0.7,24.2,31.4,0.0,48.0
7,1,310.1,8.88,29.1,77.8,100.0,0.0
8,1,283.3,8.76,33.8,68.9,100.0,0.0
8,1,228.7,7.78,32.4,60.5,100.0,23.1
12,0,19.2,1.95,22.4,40.0,44.0,32.9
9,1,173.2,6.74,30.8,52.4,100.0,21.1
2,0,1.1,1.96,19.5,26.3,27.5,49.4
1,0,12.6,2.42,22.3,32.1,25.4,43.5
5,0,73.3,3.56,29.4,28.5,71.3,59.0
7,1,197.7,7.6,34.9,55.0,100.0,30.7
9,1,216.2,6.92,31.5,61.7,100.0,12.5
6,1,250.9,6.92,30.7,67.8,100.0,2.2
7,1,126.7,5.63,24.9,51.6,100.0,7.8
12,0,7.5,2.12,16.0,43.2,26.2,19.8
5,0,117.9,4.8,26.0,39.0,92.9,38.1
6,1,239.4,8.26,28.2,62.8,100.0,0.0
7,1,149.9,6.87,33.0,39.0,100.0,34.4
6,1,171.7,6.51,27.7,51.8,100.0,9.1
12,0,13.9,1.91,18.7,45.2,16.0,26.0
12,0,15.3,0.98,18.8,42.7,11.0,37.7
7,1,216.4,7.21,34.0,58.6,100.0,23.0
6,1,375.2,9.87,29.5,81.8,100.0,0.0
8,1,194.6,6.72,32.1,48.5,100.0,29.9
3,0,91.9,3.37,27.5,42.7,77.6,30.5
6,1,50.1,3.99,33.3,36.5,76.0,61.4
3,0,54.0,2.52,29.1,36.8,54.0,46.2
2,0,28.5,2.63,19.9,30.4,33.8,28.6
2,0,19.4,0.25,15.8,40.8,0.0,19.8
8,1,0.0,2.81,30.4,16.1,28.6,69.3
1,0,22.4,2.67,20.0,41.4,43.9,31.2
8,1,327.7,10.38,31.7,70.3,100.0,0.0
6,1,26.3,3.67,29.2,24.5,64.0,51.2
5,0,120.1,4.91,29.9,48.2,100.0,37.0
10,0,0.0,1.6,27.0,31.2,22.1,63.7
7,1,252.2,7.75,28.7,66.0,100.0,0.9
9,1,179.3,6.6,29.9,64.0,100.0,6.0
9,1,0.0,2.7,35.8,24.5,38.9,72.9
1,0,19.9,1.43,21.7,32.4,29.0,33.7
3,0,108.0,3.35,29.6,45.1,68.6,41.7
7,1,208.0,6.19,28.4,57.1,100.0,1.9
12,0,21.4,2.25,18.3,44.9,51.7,29.8
2,0,10.5,1.72,18.3,38.3,26.1,34.1
2,0,0.0,1.28,20.5,35.5,13.4,47.2
12,0,22.6,1.61,19.6,30.5,10.9,44.0
12,0,34.2,2.49,18.8,40.4,40.5,29.4
3,0,107.3,4.11,26.1,44.9,87.8,15.3
5,0,4.4,0.91,25.0,25.5,7.5,58.6
8,1,63.4,3.19,30.6,34.0,50.6,52.1
3,0,42.1,2.91,29.8,34.7,47.4,49.2
4,0,17.4,1.02,23.2,34.0,4.8,52.7
5,0,71.5,3.26,27.9,31.4,71.2,44.6
8,1,210.3,7.88,34.5,52.6,100.0,20.4
4,0,22.8,2.93,26.5,29.8,39.6,60.3
5,0,95.6,3.86,25.7,44.8,66.5,24.8
4,0,89.8,3.72,29.3,40.5,73.6,35.3
10,0,51.9,3.89,24.5,36.1,63.3,29.1
2,0,13.1,0.36,19.9,33.8,0.0,28.9
3,0,5.7,1.33,24.4,31.7,3.8,42.0
3,0,59.0,3.19,22.3,45.8,50.2,30.4
11,0,15.1,1.6,19.6,38.0,22.0,23.4
12,0,16.9,2.58,16.8,46.2,38.5,4.5
7,1,209.2,6.86,31.0,62.3,100.0,12.8
2,0,17.7,1.93,22.8,41.9,32.8,30.3
10,0,61.3,2.56,31.6,40.7,36.8,49.0
6,1,202.0,6.43,31.2,63.1,100.0,21.7
11,0,26.0,1.69,22.5,30.1,25.3,42.4
5,0,66.8,3.0,28.0,40.9,51.7,52.2
12,0,18.5,1.41,19.0,43.6,29.8,25.2
10,0,63.9,3.35,22.2,48.8,64.9,30.3
3,0,48.7,2.87,31.1,28.6,30.6,53.9
9,1,220.3,7.76,28.4,63.6,100.0,2.9
4,0,51.7,1.86,30.5,33.8,24.7,45.4
5,0,82.7,2.14,28.3,49.0,47.4,26.3
4,0,70.9,2.92,24.6,34.1,43.9,35.0
9,1,156.6,7.57,31.8,44.2,100.0,22.0
4,0,59.2,3.44,32.3,24.0,46.7,64.0
8,1,140.9,5.18,34.8,44.0,100.0,39.5
7,1,53.3,4.02,29.7,45.5,75.2,44.6
10,0,82.6,3.59,25.2,42.0,79.9,20.4
12,0,17.5,1.03,20.3,36.9,12.5,38.9
1,0,24.3,2.81,19.6,40.7,38.1,41.7
12,0,9.2,1.58,23.0,32.4,30.0,55.6
2,0,35.8,2.16,21.8,39.7,33.1,47.3
7,1,150.8,5.73,26.8,53.2,100.0,16.6
5,0,41.1,3.01,28.1,29.4,43.2,49.5
8,1,103.5,4.32,30.6,40.6,85.0,44.4
9,1,46.5,2.61,31.1,35.8,36.8,51.7
11,0,31.9,2.33,20.6,42.9,40.3,13.8
5,0,115.2,2.58,30.0,49.8,63.6,37.6
12,0,21.6,1.75,22.4,37.0,20.2,35.6
4,0,40.4,3.02,25.1,37.7,45.8,28.3
3,0,129.8,4.44,26.9,51.7,96.4,16.5
5,0,58.4,3.29,25.9,35.1,50.7,39.1
7,1,159.3,6.26,26.8,49.3,100.0,17.9
9,1,290.7,9.96,30.7,68.4,100.0,0.0
10,0,91.7,2.98,31.6,32.1,55.4,61.5
3,0,142.6,4.59,22.7,55.3,98.1,0.0
4,0,78.2,2.8,26.9,45.4,58.4,31.7
12,0,10.6,2.29,19.9,32.2,36.2,29.8
6,1,132.9,5.32,31.7,46.7,100.0,44.4
3,0,9.0,2.71,24.6,28.5,28.4,45.5
12,0,11.9,1.42,16.4,33.6,10.7,25.3
6,1,268.1,8.91,27.6,78.5,100.0,0.0
12,0,21.6,2.29,23.3,29.6,33.1,55.2
12,0,15.2,1.78,17.5,31.9,18.1,43.0
11,0,4.1,1.91,18.8,36.7,17.9,19.0
7,1,197.5,6.81,36.3,52.0,100.0,34.9
10,0,103.4,3.78,25.2,48.7,74.9,25.1
12,0,19.7,1.77,20.9,46.3,32.6,27.3
4,0,75.5,2.59,29.7,33.7,54.1,48.1
1,0,6.2,1.42,22.5,30.0,11.6,55.1
4,0,98.6,2.46,23.7,53.9,61.1,25.1
8,1,0.0,3.21,29.2,31.3,46.6,66.7
7,1,209.5,6.15,31.8,60.0,100.0,15.3
1,0,43.3,2.23,24.8,33.7,18.0,59.9
7,1,63.9,4.37,29.1,41.9,71.5,39.1
3,0,62.0,3.24,25.8,42.7,51.6,21.8
7,1,179.4,5.22,32.0,52.2,100.0,22.1
7,1,144.4,5.53,32.5,42.7,100.0,37.7
8,1,259.8,8.17,32.7,63.3,100.0,16.3
5,0,85.6,3.24,24.9,51.2,67.1,19.2
5,0,75.0,3.81,25.7,35.2,63.8,41.7
9,1,241.4,7.03,31.5,57.0,100.0,0.0
9,1,181.3,5.1,34.2,46.7,100.0,41.1
10,0,174.9,5.48,26.4,53.1,100.0,12.5
5,0,75.0,2.68,26.9,39.6,44.7,35.3
6,1,195.0,5.55,28.4,61.3,100.0,24.6
4,0,13.6,1.68,31.7,29.0,20.3,73.1
7,1,138.2,6.2,31.4,45.9,100.0,25.1
2,0,27.6,1.29,22.7,37.4,3.2,35.9
6,1,77.2,5.64,31.1,39.8,92.2,68.0
3,0,0.0,1.0,27.2,19.8,11.1,79.0
7,1,182.5,6.4,27.2,60.9,100.0,14.5
11,0,30.1,1.37,14.6,38.7,31.9,3.0
12,0,15.5,1.83,23.1,31.6,25.2,54.3
6,1,154.1,5.7,31.2,49.9,100.0,22.7
1,0,0.0,0.61,20.5,33.2,0.0,49.7
3,0,84.9,4.89,23.9,46.1,81.2,19.0
2,0,22.3,1.65,17.7,39.9,10.9,28.9
10,0,11.2,1.43,29.7,26.5,16.1,57.1
12,0,27.5,2.63,24.4,42.3,46.6,34.1
7,1,239.0,8.57,29.4,65.8,100.0,5.0
3,0,107.4,4.32,28.7,44.7,85.4,22.4
1,0,21.4,1.21,20.5,40.3,4.4,49.8
12,0,22.2,2.07,19.7,34.0,28.4,25.2
4,0,87.2,2.11,31.6,48.6,41.8,31.0
2,0,24.6,2.53,18.9,33.2,33.8,36.8
3,0,10.0,0.72,30.1,28.0,4.3,72.7
4,0,20.5,1.43,28.0,29.3,6.6,52.5
8,1,123.3,5.16,31.0,42.1,100.0,28.8
11,0,13.6,2.04,23.4,31.0,31.8,37.6
4,0,82.8,3.0,27.7,36.4,67.6,32.1
9,1,205.0,7.71,30.8,62.1,100.0,13.1
1,0,27.3,2.48,23.4,29.3,44.6,43.6
1,0,27.6,2.44,23.1,40.6,34.9,38.9
1,0,5.4,0.87,23.0,35.6,3.0,45.0
12,0,17.6,2.87,10.3,42.5,55.9,14.0
7,1,114.7,4.51,32.1,44.2,79.6,36.4
10,0,63.8,3.82,27.5,36.8,64.8,36.6
1,0,18.5,3.08,19.9,31.3,55.3,37.5
1,0,0.0,1.81,21.5,27.3,17.7,45.0
11,0,41.5,2.95,20.7,43.0,48.2,28.3
2,0,21.2,0.07,21.7,38.8,0.0,28.9
2,0,8.4,1.55,19.3,37.0,19.5,37.7
7,1,328.4,9.93,34.7,69.5,100.0,0.0
8,1,153.2,6.32,32.9,45.7,100.0,31.2
3,0,74.4,2.26,28.4,36.8,41.7,51.7
6,1,142.5,5.37,32.2,36.9,100.0,31.9
9,1,307.2,7.32,33.9,69.3,100.0,5.6
6,1,171.9,6.39,33.6,51.6,100.0,17.9
5,0,74.9,1.87,26.7,40.2,27.4,23.9
1,0,28.2,2.74,22.5,45.1,59.1,18.9
6,1,225.1,7.91,31.4,53.6,100.0,16.0
10,0,68.2,2.58,31.8,31.5,23.2,60.7
8,1,265.5,8.32,33.7,63.5,100.0,17.5
11,0,42.9,2.23,18.4,42.9,37.7,31.0
2,0,18.5,2.01,25.8,22.6,21.7,62.3
1,0,16.3,1.14,14.7,43.7,9.1,10.0
7,1,193.1,6.94,32.6,54.1,100.0,15.3
3,0,113.2,2.78,25.3,36.2,50.0,36.8
8,1,133.9,4.28,35.7,40.9,83.9,58.4
11,0,11.9,1.67,20.6,31.2,15.3,30.7
5,0,19.3,1.76,25.0,30.6,20.0,58.3
7,1,88.8,4.64,30.3,32.4,81.6,32.6
9,1,140.1,5.11,29.2,49.7,100.0,28.8
2,0,14.4,2.92,19.2,45.6,48.4,24.6
11,0,34.5,2.29,19.2,41.2,40.1,23.8
3,0,87.7,3.39,25.1,32.3,68.0,37.0
10,0,39.9,2.42,27.7,35.3,37.9,40.6
8,1,123.9,5.78,32.0,42.0,100.0,43.1
2,0,30.1,2.45,17.5,35.0,52.1,27.2
9,1,266.7,8.3,26.9,70.3,100.0,0.0
3,0,70.9,3.36,27.8,42.8,75.4,50.4
8,1,145.9,4.52,32.3,42.7,100.0,37.6
12,0,27.4,0.98,21.8,28.4,5.3,34.7
12,0,4.1,1.54,21.4,23.5,0.0,38.1
11,0,19.3,1.77,23.9,30.4,12.7,59.2
6,1,355.0,10.15,33.5,75.7,100.0,0.0
7,1,195.8,6.63,37.7,46.6,100.0,45.2
4,0,44.4,2.74,34.8,25.4,39.3,69.7
12,0,19.5,1.14,15.6,43.3,0.0,24.8
6,1,143.8,5.57,25.5,53.5,100.0,24.7
10,0,24.0,1.18,27.0,33.0,4.6,44.9
5,0,93.1,3.59,28.3,45.4,65.1,33.8
9,1,266.1,6.89,30.8,62.0,100.0,0.0
3,0,59.7,2.9,28.8,30.5,41.2,49.1
9,1,151.0,4.84,30.3,45.8,95.1,41.6
1,0,4.4,1.36,18.3,33.1,14.9,42.2
2,0,13.4,2.3,18.6,26.8,37.3,38.5
5,0,51.4,2.67,26.5,33.8,41.4,22.6
6,1,102.2,3.76,33.1,44.4,86.7,38.4
9,1,325.7,8.81,29.8,79.0,100.0,0.0
5,0,85.4,2.31,26.3,44.4,34.6,29.4
1,0,21.3,0.91,21.4,36.7,0.0,35.7
4,0,99.2,3.55,26.5,50.9,59.3,26.9
6,1,239.4,7.82,33.8,53.6,100.0,13.9
7,1,148.2,5.93,28.7,44.4,100.0,26.9
8,1,201.0,7.08,28.2,63.2,100.0,3.5
3,0,61.1,2.72,27.8,37.1,50.9,37.5
8,1,213.8,6.81,32.0,53.1,100.0,33.2
8,1,206.3,6.18,28.8,60.6,100.0,3.4
10,0,57.4,2.38,30.4,32.1,47.1,34.9
7,1,77.6,3.46,35.8,28.8,54.5,78.4
10,0,74.8,2.49,25.4,36.6,48.1,29.6
3,0,63.3,2.82,30.7,36.5,53.9,56.9
9,1,34.4,3.32,25.0,36.2,50.4,36.4
1,0,20.6,3.75,22.7,42.5,62.7,38.8
2,0,25.6,1.2,17.9,38.1,5.3,25.6
11,0,42.8,2.28,22.4,36.9,32.1,42.3
6,1,149.9,4.84,28.6,56.8,100.0,16.2
8,1,138.5,5.24,30.8,51.0,100.0,23.3
8,1,94.6,4.38,29.0,41.7,93.6,39.6
9,1,196.1,7.13,30.5,47.2,100.0,18.7
3,0,76.7,2.76,31.6,32.2,50.6,37.2
3,0,43.2,2.25,26.7,29.8,34.2,43.8
1,0,13.1,1.5,25.3,31.9,5.5,71.4
11,0,0.0,0.66,19.0,32.2,0.0,21.9
3,0,100.6,3.12,30.7,48.5,57.9,37.7
7,1,120.7,4.88,26.9,38.7,100.0,29.3
6,1,177.3,6.29,30.3,46.6,100.0,39.3
2,0,0.0,1.84,18.7,36.3,28.0,24.0
5,0,50.8,2.37,30.8,35.5,49.2,53.4
1,0,11.9,1.59,20.5,22.5,16.7,50.2
3,0,69.6,1.86,21.8,34.3,25.3,29.2
2,0,20.3,2.23,16.7,38.3,32.5,18.0
10,0,117.5,3.43,24.5,54.8,68.4,14.8
7,1,236.4,7.88,33.3,68.2,100.0,4.8
12,0,25.6,2.8,22.0,34.2,40.2,35.4
6,1,291.4,8.41,30.2,68.7,100.0,0.0
3,0,88.8,2.66,25.6,38.6,57.3,36.4
8,1,177.2,6.23,32.8,53.5,100.0,29.7
12,0,26.1,2.23,17.2,47.8,44.0,20.2
7,1,262.6,7.76,32.1,70.0,100.0,7.2
1,0,22.1,1.6,20.9,36.4,24.0,44.9
4,0,22.0,2.28,26.3,28.1,30.8,49.9
12,0,5.7,1.91,21.0,34.1,30.5,45.2
7,1,158.8,5.67,31.3,55.7,100.0,12.8
12,0,23.6,0.98,21.2,34.5,0.0,18.2
7,1,178.4,6.54,27.7,45.5,100.0,34.0
1,0,27.5,1.59,21.5,35.1,18.6,33.2
11,0,29.5,2.22,22.6,35.0,32.6,40.0
10,0,109.6,3.78,27.8,35.1,69.0,27.6
9,1,272.8,7.02,32.5,66.1,100.0,0.0
12,0,3.6,1.62,19.7,37.3,21.5,28.3
3,0,85.9,3.53,29.2,48.8,71.3,39.6
11,0,8.3,2.05,20.2,28.5,16.0,36.3
3,0,15.6,1.88,24.1,36.7,29.5,39.6
12,0,11.8,0.55,22.1,39.0,0.0,30.7
3,0,113.7,4.54,22.9,51.3,87.4,24.0
7,1,215.5,7.26,31.7,51.9,100.0,25.2
10,0,136.6,3.51,26.0,44.3,74.7,19.1
1,0,16.9,1.37,18.9,37.9,25.3,35.1
1,0,41.9,2.48,20.4,40.4,43.2,25.6
11,0,17.0,2.25,18.2,35.2,28.4,27.4
1,0,15.2,1.51,21.3,41.7,20.9,32.1
8,1,81.5,4.83,31.1,35.3,89.5,53.9
12,0,27.2,0.97,18.5,29.8,9.8,25.7
8,1,141.3,4.9,34.3,42.6,100.0,45.8
6,1,130.2,4.06,31.5,46.7,77.2,54.3
6,1,278.7,7.73,32.6,67.4,100.0,1.3
8,1,269.2,8.99,34.5,64.4,100.0,8.0
7,1,267.2,9.28,34.5,69.9,100.0,3.4
7,1,152.1,5.88,32.4,41.3,100.0,40.7
2,0,14.4,1.41,19.2,34.7,25.7,20.2
8,1,175.4,6.07,27.4,62.1,100.0,21.4
9,1,240.3,7.79,31.5,51.0,100.0,22.7
9,1,299.6,7.75,33.7,67.7,100.0,0.0
1,0,19.0,1.54,20.9,42.3,11.7,30.9
9,1,332.1,10.2,22.4,88.0,100.0,0.0
9,1,249.1,7.05,33.2,64.1,100.0,10.3
3,0,62.3,2.3,29.3,39.3,38.8,45.4
11,0,24.1,1.99,19.2,33.0,35.1,34.6
7,1,311.4,9.1,33.5,76.8,100.0,0.0
6,1,333.9,9.0,32.6,68.0,100.0,0.0
9,1,271.4,8.17,29.3,61.6,100.0,7.0
7,1,182.0,6.7,34.2,51.9,100.0,24.5
7,1,163.3,7.14,27.8,49.8,100.0,0.0
4,0,89.0,3.2,26.9,42.9,62.4,31.7
12,0,33.4,2.14,19.6,41.5,33.3,45.6
12,0,19.8,2.81,17.9,47.5,54.3,27.2
2,0,20.0,1.57,20.8,38.6,10.8,28.2
9,1,184.0,5.58,34.3,47.1,100.0,31.7
1,0,11.4,1.88,23.1,36.6,34.4,46.2
5,0,64.6,3.44,28.8,32.5,62.7,34.1
12,0,16.5,2.05,15.8,44.4,35.0,11.4
3,0,126.7,3.98,23.7,50.4,87.9,18.2
5,0,62.1,1.87,27.4,39.4,37.1,53.4
3,0,71.7,2.9,26.9,30.3,65.8,40.9
9,1,113.4,5.71,29.8,31.9,100.0,55.8
6,1,235.2,6.66,35.8,49.2,100.0,20.2
8,1,285.2,8.26,31.3,76.5,100.0,0.0
12,0,32.9,1.92,21.4,32.1,23.4,42.7
7,1,195.7,6.19,33.5,56.2,100.0,26.4
9,1,224.2,7.33,31.1,55.5,100.0,19.1
2,0,13.3,2.03,26.5,29.6,19.5,58.3
3,0,87.4,3.51,24.6,43.2,63.8,29.6
12,0,18.5,1.28,18.5,46.2,21.4,20.7
11,0,15.6,0.83,17.6,41.2,3.2,23.1
8,1,190.6,6.67,34.9,52.6,100.0,24.9
5,0,84.9,2.89,29.0,46.0,49.2,32.9
3,0,60.3,3.81,25.6,35.4,59.1,25.3
11,0,12.3,2.88,17.8,42.9,59.7,14.8
10,0,126.3,5.22,30.5,49.1,94.1,29.6
3,0,159.4,4.12,27.9,56.0,93.4,0.0
8,1,87.3,4.79,34.5,34.7,100.0,39.7
8,1,83.0,4.88,30.8,35.6,89.8,45.0
6,1,106.3,5.28,32.3,35.8,100.0,46.2
12,0,13.9,1.56,20.8,31.4,23.4,36.3
2,0,24.9,2.76,18.4,34.4,42.3,10.9
4,0,89.5,3.29,26.6,43.9,63.4,44.0
